NNo,TSIndex,Spills,Evap_Loss,Seepage,Ups_Rel,Pump_In,Gw_In,Dws_Rel,Pump_Out,Hydra_Cap,Head_Avg,Powr_Avg,Energy,Pwr_2nd,Hydro_State
1,13,0,-222.34299999999999,0,6502.2049999999999,0,0,53394.203999999998,53394.203999999998,0,69.542704000000185,60181.086640697496,10110.422555637178,0,0
17,13,0,-92.539000000000001,0,0,0,0,4428.71,4428.71,0,109.78601249999997,7880.2244927524953,1323.8777147824192,0,0
1,14,0,-22.164000000000001,0,6452.0060000000003,0,0,48983.108,48983.108,0,68.064783999999918,54035.993908836455,9078.0469766845235,0,0
17,14,0,-14.057,0,0,0,0,2676.3429999999998,2676.3429999999998,0,109.54485,4751.6897030691161,798.28387011561142,0,0
1,15,0,-221.23500000000001,0,11170.656000000001,0,0,40823.432000000001,40823.432000000001,0,66.62720000000013,44083.433299809236,7406.0167943679517,0,0
17,15,0,-89.304000000000002,0,0,0,0,0,0,0,109.48052499999994,0,0,0,0
1,16,0,306.00200000000001,0,22474.973000000002,0,0,47698.720999999998,47698.720999999998,0,65.308111999999937,50488.00363148818,8481.984610090014,0,0
17,16,0,108.33,0,20920.636999999999,0,0,13491.726000000001,13491.726000000001,0,109.74737500000003,23998.05197187329,4031.672731274713,0,0
1,17,0,222.31,0,31814.294000000002,0,0,48760.837,48760.837,0,64.328605066666796,50838.136336138872,8540.8069044713302,0,0
17,17,0,85.088999999999999,0,29077.574000000001,0,0,26481.856,26481.856,0,110.16893750000008,47284.839173475848,7943.8529811439421,0,0
1,18,0,220.708,0,25990.07,0,0,29253.182000000001,29253.182000000001,0,63.888071413333591,30290.554737210074,5088.8131958512922,0,0
17,18,0,88.402000000000001,0,19563.466,0,0,13707.636,13707.636,0,110.68631249999999,24590.695846770006,4131.2369022573612,0,0
1,19,0,237.22200000000001,0,32565.455999999998,0,0,40068.059999999998,40068.059999999998,0,63.650443093333479,41334.632647554805,6944.2182847892072,0,0
17,19,0,106.15000000000001,0,22012.904999999999,0,0,0,0,0,111.45187499999997,0,0,0,0
1,20,0,314.27999999999997,0,55592.006999999998,0,0,18632.249,18632.249,0,64.289048746666822,19414.07105426097,3261.5639371158431,0,0
